RespondantID,Sex,BD_Month,BD_Year,Race_Ethnicity,HGA_Dad,HGA_Mom,SampleType,ResponseParent_Income,NonResponseParent_Income,ResponseParent_Relation,Age,Region,FamilyIncome,HighestDegree,MaritalStatus,EmploymentStatus,YearIncome,Arrests_SLI,GeneralHealth,Depression,Breadwinner,Time1_Income
5749,1,8,1984,4,12,14,1,26000,19000,1,35,3,17500,1,1,0,NA,NA,4,0,0,45000
5756,1,9,1981,4,6,14,1,42000,10000,1,38,3,0,3,3,1,NA,NA,NA,NA,0,52000
5765,1,1,1980,1,12,16,1,4000,20000,1,39,3,50000,4,0,1,50000,NA,1,0,1,24000
5766,1,9,1984,1,12,16,1,4000,20000,1,35,3,91000,2,0,1,91000,NA,1,0,1,24000
5768,2,5,1983,1,16,16,1,21000,70000,1,36,3,NA,7,0,1,NA,NA,2,0,1,91000
5772,2,10,1982,1,12,11,1,10000,14000,1,37,3,121000,4,0,1,91000,NA,2,0,1,24000
5777,1,8,1984,4,15,16,1,40000,29000,1,35,3,168000,3,1,1,88000,NA,3,0,0,69000
5779,1,8,1982,4,14,14,1,32000,24000,1,37,3,NA,4,1,1,145000,NA,1,0,0,56000
5784,1,11,1984,4,16,16,1,190777,50000,2,35,4,90000,2,1,1,60000,NA,1,0,1,240777
5790,1,9,1980,4,14,16,1,30000,20000,2,39,2,85000,5,0,0,NA,NA,2,0,1,50000
5794,1,9,1983,4,12,17,1,26800,19000,1,36,3,110000,4,1,1,110000,NA,3,0,0,45800
5795,1,8,1980,4,12,16,1,19000,40000,1,39,4,72000,4,3,0,72000,NA,3,0,1,59000
5796,2,5,1982,4,12,16,1,19000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,59000
5798,1,9,1981,4,NA,10,1,70000,3000,2,38,3,NA,4,3,1,60000,NA,3,0,1,73000
5802,1,12,1981,4,14,10,1,20000,21000,1,37,3,467966,4,1,1,NA,NA,2,1,1,41000
5807,2,2,1982,1,14,13,1,6000,13000,1,37,3,36000,2,1,0,NA,NA,5,1,1,19000
5808,2,3,1981,1,11,12,1,10000,49000,1,38,3,55000,3,1,1,20000,NA,2,0,1,59000
5809,1,2,1982,1,11,12,1,10000,49000,1,37,3,80000,2,1,1,50000,NA,3,0,1,59000
5831,1,6,1980,1,11,10,1,8000,14000,1,39,3,37500,2,3,1,NA,NA,2,0,1,22000
5838,1,9,1981,4,18,18,1,18000,50000,1,38,3,178000,5,1,1,85000,NA,2,0,1,68000
5839,2,9,1982,4,18,18,1,18000,50000,1,37,3,75000,5,1,1,NA,NA,3,0,1,68000
5843,2,8,1982,1,16,16,1,57000,25500,2,37,3,62000,2,1,1,22000,NA,1,0,1,82500
5859,2,11,1980,4,13,12,1,35000,8000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,43000
5867,1,10,1982,4,13,15,1,50000,5000,1,37,3,NA,3,1,1,150000,NA,1,0,0,55000
5877,2,7,1982,4,12,12,1,22000,16000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38000
5879,2,12,1982,4,14,17,1,50000,42000,1,37,3,97250,5,1,1,53000,NA,3,0,0,92000
5880,2,6,1984,4,14,14,1,30000,20000,2,35,3,100010,7,1,1,100000,NA,2,0,1,50000
5881,2,6,1980,4,14,12,1,30000,15000,2,39,3,12000,3,NA,1,12000,NA,2,0,1,45000
5890,2,6,1981,1,16,13,1,24000,26000,1,38,3,35600,5,0,1,35000,NA,2,0,1,50000
5891,2,1,1982,1,NA,16,1,20000,25000,1,37,3,NA,3,3,1,49280,NA,2,1,1,45000
5896,1,1,1982,4,11,13,1,20000,15000,2,37,3,NA,2,1,1,NA,NA,2,0,1,35000
5902,2,5,1982,1,NA,14,1,20000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50000
5906,1,11,1981,4,16,16,1,36000,45000,1,38,3,42000,4,0,1,30000,NA,2,3,1,81000
5907,1,5,1984,4,16,16,1,36000,45000,1,35,3,73000,2,2,1,30000,NA,3,0,1,81000
5908,1,11,1982,4,12,14,1,38000,37000,1,36,3,NA,4,1,1,125000,NA,2,0,0,75000
5909,2,4,1984,4,12,14,1,38000,37000,1,35,3,110000,5,1,1,50000,NA,2,0,0,75000
5911,2,12,1983,4,16,14,1,26000,37000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,63000
5914,2,8,1981,1,11,12,1,11000,9000,1,38,3,0,2,4,1,NA,NA,3,0,0,20000
5915,2,1,1981,1,12,12,1,40000,20000,2,38,3,125000,5,0,1,125000,NA,4,2,1,60000
5916,2,5,1983,1,12,12,1,40000,20000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
5920,1,5,1983,1,12,10,1,500,300,1,36,3,27000,0,1,1,17000,NA,2,0,0,800
5934,2,12,1981,1,8,12,1,16989,0,1,37,3,12000,2,0,1,12000,NA,2,0,0,16989
5943,2,5,1982,1,NA,12,1,40000,26000,1,37,3,265000,2,1,1,40000,NA,2,0,0,66000
5945,2,12,1982,1,14,14,1,46000,25000,1,36,3,80000,2,1,1,45000,NA,3,0,0,71000
5946,2,12,1982,1,14,14,1,46000,25000,1,36,3,87500,4,0,1,37500,NA,3,1,0,71000
5947,1,12,1983,1,14,14,1,46000,25000,1,35,3,NA,2,0,0,NA,NA,3,NA,0,71000
5949,2,10,1981,1,16,12,1,15000,25000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40000
5950,1,4,1983,1,12,12,1,25000,16000,1,36,3,37000,4,3,1,37000,NA,2,0,0,41000
5951,2,3,1980,1,11,14,1,38000,35000,1,39,3,100000,5,1,1,48000,NA,2,0,0,73000
5968,2,11,1982,4,14,14,1,20000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
5970,1,3,1982,4,11,12,1,18000,26000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44000
5973,2,10,1983,4,13,14,1,15000,25000,1,36,3,85000,4,0,1,NA,NA,2,0,1,40000
5975,2,7,1982,4,14,12,1,68000,22000,1,37,3,100000,3,1,1,42000,NA,2,0,0,90000
5978,2,2,1984,4,14,12,1,40000,26000,2,35,3,65000,4,2,1,65000,NA,2,0,1,66000
5980,2,11,1982,4,12,17,1,52000,25000,1,37,3,40100,2,3,1,15000,NA,1,0,0,77000
5982,1,11,1982,1,NA,12,1,18000,19000,1,37,3,185000,3,1,1,85000,NA,1,0,1,37000
5983,1,2,1983,1,12,12,1,25000,40000,1,36,3,44000,4,0,1,44000,NA,1,0,1,65000
5989,1,5,1984,4,10,12,1,18000,17000,1,35,3,35000,3,3,1,35000,NA,4,0,0,35000
5999,1,12,1982,1,15,12,1,14000,40000,1,36,3,50000,2,1,2,50000,NA,1,0,1,54000
6014,2,7,1984,1,10,16,1,30000,29000,1,35,3,56750,5,0,1,55000,NA,2,0,0,59000
6018,1,12,1980,1,12,12,1,10000,12000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22000
6019,2,12,1982,1,12,12,1,10000,12000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22000
6022,1,10,1981,4,12,12,1,12000,30000,1,38,3,51000,2,0,1,33000,NA,2,0,1,42000
6030,2,6,1983,4,18,16,1,30000,40000,1,36,3,210000,5,0,1,50000,NA,2,0,1,70000
6032,2,10,1984,4,12,12,1,6000,45000,1,35,3,54000,2,1,1,24000,NA,1,0,1,51000
6042,1,1,1983,4,10,12,1,4000,83000,1,36,3,62000,2,3,0,7000,NA,4,1,1,87000
6043,2,8,1981,4,12,11,1,18000,16000,2,38,3,72836,4,3,1,68000,NA,2,3,1,34000
6049,1,11,1981,4,12,12,1,20000,45000,1,38,3,467966,4,1,1,328451,NA,2,0,1,65000
6050,1,12,1980,4,10,13,1,20000,37000,1,38,3,75150,4,1,1,40000,NA,2,0,1,57000
6056,2,6,1983,4,12,14,1,40000,18000,1,36,3,69650,4,3,1,22850,NA,3,0,0,58000
6057,2,9,1983,4,11,11,1,6000,17000,1,36,3,NA,5,1,1,69000,NA,3,1,1,23000
6066,1,9,1984,4,12,19,1,55000,57000,1,35,3,467966,4,0,1,78000,NA,3,0,1,112000
6075,1,5,1984,4,14,12,1,53000,10000,2,36,3,175250,2,0,1,115000,NA,1,0,1,63000
6079,2,4,1981,2,12,12,1,70000,17000,1,38,3,119000,3,1,1,61000,NA,2,0,0,87000
6080,2,7,1982,2,12,12,1,70000,117000,1,37,3,NA,4,1,1,90000,NA,2,0,1,187000
6089,1,10,1982,4,9,12,1,12000,40000,1,36,3,145000,2,1,1,119000,NA,1,0,1,52000
6090,2,3,1980,2,15,12,1,9075,23940,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33015
6092,2,12,1982,2,15,12,1,9075,23940,1,37,3,93000,1,1,1,43000,NA,3,0,1,33015
6105,2,5,1981,4,12,15,1,45000,50000,1,38,3,38984,3,1,1,NA,NA,3,0,1,95000
6106,1,9,1984,4,12,15,1,45000,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,95000
6109,2,7,1981,4,NA,15,1,190777,20000,2,38,3,40000,2,3,1,40000,NA,2,0,1,210777
6110,2,11,1984,4,14,15,1,190777,20000,2,34,3,90750,4,1,0,NA,NA,1,0,1,210777
6112,2,2,1981,4,13,14,1,55000,20000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75000
6113,1,1,1984,4,13,14,1,55000,20000,2,35,3,155000,1,1,1,115000,NA,1,0,1,75000
6122,2,7,1983,4,14,12,1,50000,10000,1,36,3,78000,2,0,1,28000,NA,2,0,0,60000
6123,1,10,1984,4,14,12,1,50000,10000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60000
6133,1,12,1983,4,14,13,1,50000,12000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,62000
6137,2,1,1984,2,6,10,1,18000,20000,1,36,3,69000,2,1,1,35000,NA,1,0,1,38000
6151,1,10,1983,4,18,18,1,32000,30000,2,36,3,67000,2,1,1,65000,NA,4,0,1,62000
6152,2,12,1983,4,12,12,1,17000,23000,1,35,3,133000,4,1,1,33000,NA,2,0,1,40000
6159,2,9,1981,4,16,16,1,38000,40000,1,38,3,240500,5,1,1,50000,NA,2,0,1,78000
6174,1,2,1984,4,10,12,1,23000,30000,1,35,3,40000,2,1,1,40000,NA,3,0,1,53000
6179,2,12,1984,4,11,NA,1,8355,23939,1,34,2,85000,4,1,1,50000,NA,4,1,1,32294
6187,1,6,1980,4,12,12,1,25000,20000,2,39,3,82000,2,1,1,70000,NA,3,0,1,45000
6195,1,5,1983,4,12,12,1,4500,1800,1,36,3,104750,2,3,1,45000,NA,3,0,0,6300
6196,1,9,1984,4,12,12,1,4500,1800,1,35,3,35000,2,0,1,35000,NA,2,0,0,6300
6197,2,12,1984,4,6,12,1,30000,10000,2,34,3,27500,2,0,1,20000,NA,4,1,1,40000
6198,2,12,1984,4,6,12,1,30000,10000,2,34,3,55000,2,1,1,25000,NA,3,0,1,40000
6202,2,5,1983,4,14,12,1,35000,7500,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42500
6204,1,8,1980,1,NA,12,1,16000,23000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39000
6205,1,4,1981,1,12,NA,1,16000,23000,1,38,3,35000,1,0,1,35000,NA,3,2,1,39000
6206,1,12,1981,1,NA,12,1,16000,23000,1,37,3,NA,2,0,1,NA,NA,3,0,1,39000
6207,1,9,1984,1,12,NA,1,16000,23000,1,35,3,20000,1,0,1,20000,NA,2,0,1,39000
6208,2,1,1984,4,NA,12,1,20000,10000,2,35,3,65000,0,3,0,25000,NA,5,0,1,30000
6212,2,6,1981,4,NA,NA,1,15000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45000
6213,1,12,1984,4,NA,NA,1,15000,30000,1,35,3,133000,2,3,1,68000,NA,1,0,1,45000
6221,2,7,1984,1,14,12,1,52000,20000,2,35,4,NA,2,1,0,22000,NA,2,0,1,72000
6222,1,4,1981,4,12,12,1,17000,45000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,62000
6236,1,1,1981,1,NA,14,1,16000,25000,1,38,3,80000,2,1,1,30000,NA,3,0,1,41000
6237,1,7,1982,1,NA,14,1,16000,25000,1,37,3,94000,2,1,1,54000,NA,3,0,1,41000
6239,2,9,1984,4,NA,NA,1,45000,27000,2,35,3,NA,4,1,0,11000,NA,3,0,1,72000
6245,1,10,1982,4,20,20,1,45000,54000,2,36,4,75000,7,0,0,NA,NA,2,0,0,99000
6249,2,10,1984,4,20,18,1,25000,37000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,62000
6250,1,3,1982,4,17,18,1,28000,60000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,88000
6251,1,3,1983,4,17,16,1,20000,18000,2,36,4,231020,2,1,1,NA,NA,2,0,1,38000
6253,2,6,1983,4,15,13,1,7000,60000,1,36,4,NA,2,0,NA,NA,NA,2,0,1,67000
6255,2,10,1983,4,NA,NA,1,24000,47000,1,36,4,80000,2,0,1,30000,NA,3,0,1,71000
6258,2,8,1981,4,16,14,1,1000,70000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,71000
6260,2,3,1983,4,18,18,1,45000,42000,2,36,4,88000,4,3,1,38000,NA,2,0,1,87000
6261,1,1,1982,4,16,16,1,190777,10000,2,37,4,467966,4,1,0,70000,NA,3,0,1,200777
6262,2,7,1984,4,16,16,1,190777,10000,2,35,4,105450,4,1,1,200,NA,1,0,1,200777
6263,1,4,1984,4,20,20,1,65000,80000,2,35,3,143000,4,0,1,125000,NA,1,0,0,145000
6267,1,9,1982,4,16,12,1,10000,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
6268,2,7,1984,4,16,12,1,10000,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
6274,1,11,1984,4,20,19,1,20000,80000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100000
6277,2,9,1982,4,18,17,1,18000,14000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32000
6279,2,3,1983,2,15,14,1,40000,20000,1,36,4,233000,5,1,1,55000,NA,2,0,0,60000
6288,1,8,1982,4,NA,11,1,18000,9000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27000
6289,2,8,1983,4,NA,11,1,18000,9000,1,36,4,NA,1,1,1,52000,NA,2,0,0,27000
6290,2,9,1981,4,NA,NA,1,10000,23000,1,38,4,36500,3,1,0,1500,NA,3,0,1,33000
6294,2,3,1984,4,12,13,1,13000,15000,1,36,4,42000,4,0,1,12000,NA,3,0,1,28000
6299,2,8,1981,4,14,12,1,25332,24977,1,38,4,NA,1,1,1,22000,NA,3,0,0,50309
6302,1,3,1982,4,12,12,1,9000,20000,1,37,4,18000,0,0,0,18000,NA,3,0,1,29000
6303,1,7,1983,4,12,12,1,25000,31000,1,36,4,200000,2,3,1,100000,NA,2,0,1,56000
6304,2,12,1984,4,12,12,1,25000,31000,1,34,4,30000,3,0,1,30000,NA,2,0,1,56000
6311,1,3,1983,4,12,16,1,5000,65000,1,36,2,97000,2,1,1,85000,NA,2,0,1,70000
6316,1,8,1983,4,12,16,1,50000,25000,4,36,4,NA,4,1,1,60000,NA,3,0,1,75000
6317,1,4,1980,4,14,14,1,40000,60000,1,39,4,106000,2,1,1,56000,NA,3,0,1,100000
6318,1,8,1983,4,14,14,1,40000,60000,1,36,1,65000,4,0,1,30000,NA,3,2,1,100000
6319,2,4,1983,4,13,12,1,27000,22000,1,36,4,NA,2,3,2,72000,NA,2,0,0,49000
6320,1,12,1981,4,12,12,1,800,27000,3,37,4,18000,2,0,1,18000,NA,2,0,1,27800
6321,1,1,1984,4,NA,11,1,800,27000,1,36,4,80000,2,3,1,80000,NA,2,0,1,27800
6327,1,2,1981,4,18,16,1,39000,30000,1,39,1,67500,5,0,0,NA,NA,3,0,0,69000
6331,1,6,1982,2,19,18,1,190777,2000,1,37,4,110100,2,1,1,85000,NA,3,0,0,192777
6332,1,9,1981,4,12,12,1,90000,20000,2,38,4,43000,2,1,1,31000,NA,1,0,1,110000
6333,2,9,1982,4,16,16,1,20000,75000,1,37,3,245000,6,1,1,85000,NA,1,0,1,95000
6342,1,5,1980,4,NA,19,1,90000,20000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,110000
6343,1,2,1983,4,NA,19,1,90000,20000,2,36,3,90000,6,1,1,65000,NA,1,0,1,110000
6344,1,12,1983,4,14,16,1,5000,42000,1,35,4,120000,3,1,1,75000,NA,1,0,1,47000
6345,2,8,1982,4,16,12,1,36000,600,2,37,1,NA,2,1,1,8000,NA,2,0,1,36600
6346,2,1,1982,4,12,12,1,15000,19000,1,37,2,63000,2,1,0,NA,NA,2,0,1,34000
6347,1,3,1982,4,14,12,1,15000,32000,1,37,3,32598,2,1,1,17598,NA,3,1,1,47000
6355,2,8,1982,4,16,16,1,15000,40000,1,37,4,71000,4,1,1,10000,NA,2,0,1,55000
6361,1,10,1983,4,12,12,1,12000,24000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36000
6362,1,9,1981,4,14,16,1,38000,15000,2,38,4,92000,4,1,1,50000,NA,2,0,1,53000
6365,2,10,1983,4,16,12,1,2430,34667,1,35,1,71588,4,0,1,71588,NA,3,0,1,37097
6367,2,2,1984,4,13,12,1,36000,9000,2,36,2,24000,1,0,1,24000,NA,2,0,1,45000
6370,2,12,1984,4,18,18,1,20000,43000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,63000
6371,1,6,1983,4,12,12,1,15000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55000
6374,2,3,1983,4,12,12,1,32000,18000,2,36,4,54000,3,1,1,12000,NA,2,0,1,50000
6375,2,12,1983,4,13,13,1,13600,36000,1,35,4,99300,4,1,1,24000,NA,2,0,1,49600
6376,2,6,1980,4,9,12,1,30000,10000,2,39,4,NA,3,0,1,58000,NA,3,0,1,40000
6377,1,4,1984,4,9,12,1,30000,10000,2,35,4,85000,2,1,1,60000,NA,3,0,1,40000
6380,2,7,1981,4,NA,12,1,10000,35000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45000
6383,1,12,1984,4,13,16,1,40000,50000,1,34,1,65870,5,1,1,21000,NA,2,0,1,90000
6384,1,9,1981,4,17,12,1,16000,65000,1,38,4,222501,4,1,1,NA,NA,3,0,1,81000
6385,1,12,1984,4,17,12,1,16000,65000,1,35,4,135000,5,1,1,95000,NA,3,2,1,81000
6388,1,7,1980,4,8,12,1,25000,10000,2,39,4,180000,2,0,1,67000,NA,3,0,1,35000
6389,1,4,1983,4,8,12,1,25000,10000,2,36,4,99824,2,0,1,99574,NA,1,0,1,35000
6394,2,10,1981,4,12,12,1,41000,13000,2,38,4,NA,4,0,1,40000,NA,3,0,1,54000
6395,2,5,1982,4,11,16,1,25000,10000,1,37,4,130000,3,1,1,30000,NA,2,1,0,35000
6401,2,10,1984,2,16,16,1,6000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46000
6402,1,3,1982,4,12,9,1,23500,19100,1,37,4,150000,2,1,1,100000,NA,2,0,0,42600
6409,1,8,1984,4,18,16,1,34000,53000,1,35,2,200000,4,1,1,120000,NA,1,0,1,87000
6416,1,3,1984,4,12,13,1,20000,36000,1,35,4,120000,2,1,1,70000,NA,1,0,1,56000
6418,2,10,1982,4,14,12,1,5000,30000,1,36,4,90000,4,1,0,NA,NA,2,0,1,35000
6419,2,11,1984,4,14,12,1,5000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35000
6421,2,2,1984,4,13,13,1,33000,18000,2,35,2,145000,4,1,1,85000,NA,2,0,1,51000
6422,2,4,1983,4,12,13,1,27000,16000,1,36,2,NA,4,0,0,NA,NA,2,0,0,43000
6425,1,2,1984,2,13,12,1,1500,22000,1,36,4,100000,4,0,1,60000,NA,2,0,1,23500
6426,2,10,1983,4,16,16,1,15000,30000,1,35,4,467966,7,1,1,328451,NA,1,0,1,45000
6427,2,11,1984,4,12,16,1,35000,20000,1,35,4,230000,4,3,1,80000,NA,4,0,0,55000
6429,2,4,1984,4,12,12,1,4000,58000,1,35,2,125750,4,1,1,15000,NA,3,0,1,62000
6430,1,11,1982,4,12,10,1,14000,24000,1,36,4,105000,2,1,1,105000,NA,2,2,1,38000
6431,2,7,1980,4,12,12,1,13000,36000,1,39,4,130000,4,1,1,35000,NA,3,1,1,49000
6432,1,12,1983,4,14,12,1,100,30000,1,35,4,78020,2,0,0,28000,NA,3,0,1,30100
6433,1,10,1984,4,17,16,1,8000,45000,1,34,4,NA,5,1,1,80000,NA,2,0,1,53000
6434,1,1,1982,4,12,12,1,13500,32000,1,38,4,115000,2,1,1,115000,NA,3,3,1,45500
6435,1,3,1981,4,18,16,1,26000,4800,2,38,4,NA,4,3,0,NA,NA,2,2,1,30800
6445,1,4,1984,4,9,14,1,15000,30000,1,35,4,210000,3,1,1,328451,NA,1,0,1,45000
6447,2,12,1981,4,13,14,1,35000,22000,1,37,4,130000,3,1,1,NA,NA,1,0,0,57000
6448,2,2,1984,4,13,14,1,35000,22000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57000
6451,2,10,1984,4,12,14,1,20000,40000,1,35,4,77500,2,1,1,NA,NA,1,0,1,60000
6452,1,6,1982,4,16,13,1,2500,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42500
6453,1,7,1983,4,12,13,1,30000,24000,4,36,4,NA,2,1,1,NA,NA,1,0,1,54000
6455,1,5,1980,4,12,12,1,50000,2000,2,39,4,75000,2,3,1,75000,NA,3,0,1,52000
6457,2,11,1982,4,NA,NA,1,50000,2000,2,36,1,0,4,0,1,NA,NA,4,0,1,52000
6458,2,8,1984,4,17,16,1,8000,39000,1,35,4,195000,4,1,1,80000,NA,2,0,1,47000
6462,1,6,1982,4,12,12,1,74000,4000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,78000
6465,2,11,1983,4,12,12,1,54000,18000,2,35,4,NA,3,3,1,1000,NA,2,0,1,72000
6466,1,8,1981,4,12,13,1,8000,11000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19000
6468,2,2,1982,2,9,14,1,5000,26000,1,37,3,7750,2,1,0,NA,NA,3,2,1,31000
6473,2,5,1983,4,NA,11,1,2500,2600,1,36,4,90000,2,1,1,45000,NA,2,0,1,5100
6475,2,2,1982,4,12,14,1,8000,4800,1,37,4,64750,1,3,1,27000,NA,2,2,0,12800
6477,2,7,1983,4,19,15,1,29000,22000,2,36,4,27000,0,0,1,15000,NA,1,0,1,51000
6478,1,2,1980,4,12,12,1,495,256094,1,39,4,150000,4,1,1,80000,NA,2,0,1,256589
6483,2,2,1984,4,NA,16,1,15000,25000,1,35,4,NA,1,1,0,NA,NA,1,0,1,40000
6484,2,9,1981,4,14,15,1,99000,80000,1,38,4,148000,4,1,1,0,NA,2,0,0,179000
6486,1,2,1983,4,12,12,1,16000,6000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22000
6496,1,3,1983,4,12,17,1,25000,20000,3,36,4,NA,3,1,1,67000,NA,3,1,0,45000
6497,1,9,1984,4,12,17,1,25000,20000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45000
6506,2,9,1983,4,16,16,1,26000,55000,1,36,4,100500,4,0,1,100000,NA,2,0,1,81000
6511,2,8,1983,1,12,12,1,40000,20000,1,36,3,NA,4,3,1,20000,NA,3,0,0,60000
6513,2,2,1980,4,14,14,1,32000,55000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,87000
6514,2,12,1981,4,14,14,1,80000,15000,2,38,4,NA,7,1,1,NA,NA,1,0,1,95000
6520,2,7,1981,4,14,12,1,12000,1000,1,38,4,95500,4,3,1,58000,NA,3,0,0,13000
6528,2,9,1984,4,18,13,1,10000,32000,1,35,3,NA,3,1,0,NA,1,4,3,1,42000
6532,1,5,1982,2,NA,12,1,25000,14000,3,37,3,NA,2,3,1,46000,NA,2,0,0,39000
6536,2,2,1983,4,13,13,1,87000,65000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,152000
6537,1,8,1982,2,12,14,1,0,80000,1,37,4,65000,1,0,1,65000,NA,1,0,1,80000
6540,2,11,1982,4,NA,14,1,40000,56000,1,36,4,41998,1,0,1,11998,NA,2,0,1,96000
6547,1,7,1983,4,19,13,1,25000,60000,1,36,3,100000,1,1,1,30000,NA,3,0,1,85000
6549,2,8,1982,4,12,12,1,50000,45000,1,37,4,49957,4,1,1,10000,NA,3,0,0,95000
6570,1,1,1983,4,12,14,1,21000,7000,4,36,1,30000,0,0,0,NA,NA,3,0,1,28000
6577,1,4,1984,1,12,16,1,9000,4000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13000
6598,2,9,1982,2,NA,NA,0,18000,12000,2,37,4,0,1,0,1,NA,NA,4,0,1,30000
6599,2,11,1984,2,NA,NA,0,18000,12000,2,34,4,60000,0,1,1,NA,NA,1,0,1,30000
6604,1,8,1984,2,6,6,0,10000,20000,1,35,4,109000,5,1,1,48000,NA,4,0,1,30000
6616,2,8,1981,2,17,6,0,5735,2999,1,38,4,13000,4,3,0,13000,NA,4,0,0,8734
6622,1,1,1984,2,7,14,0,18000,35000,1,35,4,124000,1,0,1,86000,NA,2,0,1,53000
6640,1,1,1982,2,NA,NA,0,12000,10000,2,37,4,28000,3,0,1,28000,NA,1,0,1,22000
6642,1,8,1981,2,NA,NA,0,9600,5000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14600
6643,1,9,1984,2,NA,NA,0,9600,5000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14600
6644,1,1,1984,2,5,6,0,2500,1200,1,35,4,15000,0,0,1,15000,2,2,0,0,3700
6667,2,8,1981,2,NA,8,0,16400,18600,1,38,4,163000,2,0,1,93000,NA,2,0,1,35000
6683,1,12,1983,2,NA,6,0,2000,14000,1,35,4,156000,5,1,1,86000,NA,1,0,1,16000
6688,2,8,1983,1,NA,NA,0,15000,23000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38000
6689,2,11,1983,2,NA,NA,0,15000,23000,4,35,4,0,2,0,0,NA,NA,4,3,0,38000
6693,1,2,1983,1,8,12,0,9600,2000,2,36,3,89524,2,1,1,67524,NA,3,0,1,11600
6702,1,8,1981,2,14,12,0,22000,24000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,46000
6706,2,1,1982,2,NA,6,0,11000,2400,1,37,4,135060,5,1,1,90000,NA,3,0,0,13400
6729,1,11,1984,2,13,12,0,2000,48000,1,35,4,30000,2,0,1,30000,NA,3,0,1,50000
6731,2,5,1981,1,15,18,0,81400,5100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86500
6732,1,10,1984,1,15,18,0,81400,5100,2,35,4,92750,4,0,1,NA,NA,3,0,1,86500
6748,2,4,1982,2,12,12,0,30000,20000,2,37,4,36700,2,1,0,NA,NA,3,1,1,50000
6749,2,6,1983,2,12,12,0,30000,20000,2,36,4,79100,2,1,1,43000,NA,3,0,1,50000
6757,2,6,1984,2,16,14,0,18000,14000,1,35,4,125000,4,0,1,55000,NA,1,0,0,32000
6762,1,6,1983,2,6,6,0,11000,8000,1,36,NA,10000,2,0,1,10000,NA,1,0,0,19000
6771,2,12,1980,2,10,12,0,35000,70000,1,39,4,75000,5,1,0,NA,NA,2,0,1,105000
